id_entity|occupation|type
urn:uuid:0e27418d-ddd6-40a2-9851-5e23301ec443|writer|jurist
urn:uuid:2b722563-fb4e-461c-a340-dd29de5ba97d|writer|jurist
urn:uuid:24bd96c7-00ff-4746-8896-cbc5e0c99d8c|writer|jurist
urn:uuid:54edb7c0-e4e2-4cab-a627-702083d4723b|writer|jurist
urn:uuid:5143a325-e80d-440c-9395-a6e0359ec28c|writer|jurist
urn:uuid:6548b353-2e24-43b7-9876-557c16b83864|writer|jurist
urn:uuid:77e50dad-0493-4b1f-8190-edc75fb4f0c0|writer|jurist
urn:uuid:a63de4a0-4fc2-41ab-af74-7bf97243a56b|writer|jurist
urn:uuid:d3f5c6ea-5c5a-49e4-8c3e-ab46b5ddfdb3|writer|jurist
urn:uuid:059a57ea-b3de-40dc-9697-df52cc9a9407|writer|jurist
urn:uuid:068b62b9-7f5a-45c1-8473-d4db2f02ca78|writer|jurist
urn:uuid:4295d520-9aeb-4d70-8166-9d60deecf8e8|writer|economist
urn:uuid:d5908b96-7cc6-46bc-9680-672a38ff4b0a|writer|jurist
urn:uuid:103ddeb6-888d-4718-82df-a8a48e4d9da6|writer|jurist
urn:uuid:ff9f95c2-d04a-4ab3-9ed1-ac0bbd91a045|writer|jurist
urn:uuid:26139694-0b83-4ec9-a477-3d241de7fe6a|writer|jurist/economist
urn:uuid:31735ff9-aa9e-4261-943d-ca86f8c32888|writer|jurist
urn:uuid:c9f511bb-0b9b-4658-96a9-fca5d96e878b|writer|jurist
urn:uuid:cda9d588-0855-4394-a86d-7b7deb402775|writer|jurist
urn:uuid:8feec92d-6ea5-41ab-9189-ebe86db38c29|writer|jurist
urn:uuid:b7ea426c-94c3-4148-bad1-1d122a86cc4b|writer|jurist
urn:uuid:fdfdae04-752b-44e9-8ba9-71ca3b3a0ab6|writer|jurist
urn:uuid:6dacea81-7dbb-49ff-b7c9-fe0824c9b8b2|writer|jurist
urn:uuid:1f94b013-1ad4-46c4-aa56-6af3aefca520|writer|jurist
urn:uuid:f1248914-c2d7-46ea-a55c-dd28c2f237d7|writer|economist
urn:uuid:ce334ff2-ba31-44cd-8eba-dce19868d313|writer|jurist
urn:uuid:cbb400be-818d-47b8-83b5-98b62fce87dd|writer|jurist
urn:uuid:d9aca541-01d6-44a0-a739-2a284c3c898b|writer|jurist
urn:uuid:caf5dcc8-1405-41fa-bd37-d2879a55e448|writer|economist
urn:uuid:ecc180cf-9c11-40b9-bb3f-355f73c81d05|writer|economist
urn:uuid:117782e7-a2dd-4cff-8633-ddf92dac24d7|writer|jurist
urn:uuid:9b742b49-dd86-4353-be77-8e81034b2c9b|writer|jurist
urn:uuid:9a2419cd-f932-43e7-8e2a-d0d4021438f7|writer|jurist
urn:uuid:dac7e044-df57-42cf-a139-58657c501d77|writer|jurist
urn:uuid:07b4e38e-fd4f-4e78-9d33-0f3cdd713e8b|writer|jurist
urn:uuid:c645e792-29c8-40a5-98c5-05de5098e522|writer|jurist
urn:uuid:05d3eacc-2882-43be-be1c-55fb2a3eb548|writer|jurist
urn:uuid:c045f4e5-da11-4db5-a53d-6cd0eb419543|writer|jurist
urn:uuid:dcccfdff-38a4-424e-9f73-f0f3184272d6|writer|jurist
urn:uuid:394092db-334a-4045-a27d-7e2ce6c1e62f|writer|jurist
urn:uuid:dcf0dd5b-aae9-4d5b-a368-bea0262c2183|writer|jurist
urn:uuid:a1e5c2ae-5682-4101-9d5d-79762af53e38|writer|jurist
urn:uuid:61497035-3c37-45c0-957e-894813b478b2|writer|jurist
urn:uuid:c06641a9-fad9-49ee-bd53-0c59d1a2b1bd|writer|economist
urn:uuid:801051a2-9d89-4b89-803d-92095f04ea76|writer|economist
urn:uuid:646cecdb-b040-46b1-9fb1-4ea9f83e8eba|writer|jurist
urn:uuid:93d007d3-88ef-42e0-8f98-fb825214ae31|writer|jurist
urn:uuid:b46861f2-6707-470b-825a-0ae627a536fe|writer|jurist
urn:uuid:0c58ca1e-1e46-4c73-82b9-543ab81950c3|writer|jurist
urn:uuid:0256fc6e-5108-45de-a71d-3d108c92a02c|writer|jurist
urn:uuid:867feb93-e849-4f3f-ab2e-5546e22b6b6e|writer|jurist
urn:uuid:dd55fb11-668b-46ff-a6ec-e65063320f44|writer|jurist
urn:uuid:509a4738-58fd-42d8-92fa-90882c90ae6d|writer|jurist
urn:uuid:d9107b94-917a-40c3-b03c-612f607a935f|writer|jurist
urn:uuid:f16ea17e-830d-4875-bef8-68c72fcdcab0|writer|jurist
urn:uuid:b4bd79ba-8564-4324-8768-3e1541ba4f02|writer|jurist
urn:uuid:c1a8ffc0-2b7f-4aa0-a7f4-a6b96548d2d0|writer|economist
urn:uuid:b4caedb0-7918-485e-b7a7-a53c98a6138d|writer|jurist
urn:uuid:bf802c61-a3c8-41aa-807c-63c5683ec2f1|writer|jurist
urn:uuid:fac164ce-5e88-48b5-81e9-9a01fefdb976|writer|jurist
urn:uuid:6c8a8d46-898d-4040-865d-a0e27983dbaa|writer|jurist
urn:uuid:77acf91e-5a93-49b4-9f6c-20505f2cd649|writer|jurist
urn:uuid:d2177d77-6381-432e-b5a6-ab804e34dcb6|writer|economist
urn:uuid:6262b85f-cdb0-45d8-90ca-0aa353a0a65c|writer|jurist
urn:uuid:363e701b-de43-462c-a355-9921ab94a67a|writer|jurist
urn:uuid:76037699-b0e6-4dff-a669-dabdcf3121bd|writer|jurist
urn:uuid:c17dedba-0647-40b7-8325-59d65697b848|writer|jurist
urn:uuid:07421d11-9357-4e9c-9960-624c8aa8d404|writer|economist
urn:uuid:f3deebf7-3539-47db-af5b-28bee02a0ded|writer|jurist
urn:uuid:6c6180e0-0eb9-4221-8fe3-475694c98b50|writer|jurist
urn:uuid:cbb0c46b-5ef6-45be-8600-b104cf4961e6|writer|jurist
urn:uuid:7664b55b-9ef2-4583-9db8-6cb0295f53bc|writer|jurist
urn:uuid:1f4ac7f9-6355-4120-8acf-a44a04089198|writer|jurist
urn:uuid:d8b4a8b8-6e03-46eb-a95d-857a52a5b936|writer|economist
urn:uuid:845c8692-e447-4b7b-924b-dc49f0a5dd70|writer|jurist
urn:uuid:03045a1d-d14a-4dc7-818b-3cfbd23ef496|writer|jurist
urn:uuid:61fe2699-3de7-4d9f-a4d8-ef4771088804|writer|jurist
urn:uuid:bdeb297b-1aca-409f-a2d9-42c93c437e95|writer|jurist
urn:uuid:5df4cd14-d2bb-4e00-acf3-64b9efe72836|writer|jurist
urn:uuid:4f5e0ae4-0fac-44fb-a256-e7fd255f0a09|writer|economist
urn:uuid:a9b29937-ea2c-414f-a7da-2b97908855da|writer|jurist
urn:uuid:fa3f520f-3299-4c5a-a42b-4d81b4e70347|writer|jurist
urn:uuid:7aae2c4b-6233-4456-a31a-0688b6a0e02e|writer|jurist
urn:uuid:0c270641-b4d9-41a5-9a3e-bc4d397a7361|writer|jurist
urn:uuid:182681de-fb34-4a09-80db-1bcf920ce67b|writer|jurist
urn:uuid:cd2c2a52-5603-4ca0-b5df-edbdd2db3f00|writer|jurist
urn:uuid:a05a45bb-55ca-4de9-9a2b-89adcb1245dd|writer|jurist
urn:uuid:bae1c8aa-d0f4-417a-878c-1c8f10bb2ed4|writer|jurist
urn:uuid:dcc19d39-fa1d-4936-ad89-e9f4a4385916|writer|jurist
urn:uuid:3ac96dfc-16ee-4fb5-965e-36d565b9d3aa|writer|jurist
urn:uuid:3410122d-bdd2-4c83-9eeb-f7b20506cd83|writer|jurist
urn:uuid:6f6ad698-a874-4fa1-bcb7-28a15e8bffd9|writer|jurist
urn:uuid:b6729bb9-a451-4f6b-8423-c89ab7c5f56f|writer|jurist
urn:uuid:a779c89c-682c-4f4a-b38a-1e9b3c96ad89|writer|jurist
urn:uuid:0fce3ead-922a-4331-9750-38e04dd8aa7e|writer|jurist
urn:uuid:7a84a5ac-a93f-45a2-84e4-d35cd8a952d1|writer|jurist
urn:uuid:2b9178a3-e202-4582-beb9-e12dd736b0a5|writer|jurist
urn:uuid:64cf605a-7fb2-4a34-9413-1d3728236628|writer|economist
urn:uuid:92def39f-397f-43a8-a387-f97266c094f7|writer|jurist
urn:uuid:9339e9d6-1271-4207-adb9-a87224e32d14|writer|jurist
urn:uuid:db4e2f25-fac6-476f-8755-b331bdf947c8|writer|jurist
urn:uuid:82c57145-8bb4-462b-bc25-ce5417659a61|writer|economist
urn:uuid:095b6196-195a-4109-af06-eb4becf34bc6|writer|jurist
urn:uuid:2f56e847-c74f-43d2-a9b7-0af9ddbf342f|writer|jurist
urn:uuid:2654cee5-cc42-4b77-a11b-ada3cbc88262|writer|jurist
urn:uuid:76ac3b7d-8db6-47ac-98cf-fb77fa1d01f2|writer|jurist
urn:uuid:aba3223d-8cf6-41c0-8d84-9bcf5630926d|writer|jurist
urn:uuid:a56fc0ed-c332-48b5-b658-4c520d4a06d3|writer|economist
urn:uuid:6d1afce8-cc7d-4abd-883d-e1c1721214fe|writer|jurist
urn:uuid:a1f1c279-1066-4205-9d92-21e9619d472f|writer|jurist
urn:uuid:f0a6b5a7-4ed0-43db-a561-472bbe9d95f8|writer|jurist
urn:uuid:b5bd3ea4-9c98-4a8f-aafe-5fd30418a2f8|writer|jurist
urn:uuid:08754863-db7a-4521-b977-a8acb1874764|writer|jurist
urn:uuid:b733f428-da39-42e8-80ce-1f0427338001|writer|economist
urn:uuid:dda843b0-01bf-4905-96c4-d22ce65e3650|writer|jurist
urn:uuid:f251b6f9-812c-4768-b6cf-938b9ccb3452|writer|jurist
urn:uuid:8365d843-882c-48f8-9198-cad45615ac3e|writer|jurist
urn:uuid:279b557e-f76d-4637-bd0f-dbb5e3de1127|writer|jurist
urn:uuid:92a13dec-a79b-4318-9d39-f8642e99d02d|writer|economist
urn:uuid:5c6f8bb4-b77c-47e9-b836-8ee2a35cd63e|writer|jurist
urn:uuid:3fe1ec3d-94f5-47c1-8c21-9e376da570f3|writer|jurist
urn:uuid:f2a1436b-837d-448b-86ae-34d7acad6f95|writer|jurist
urn:uuid:370a6a59-f180-4c50-af8f-0671be01b8eb|writer|jurist
urn:uuid:71b8b97c-d829-4847-9e4c-63c0305c923e|writer|economist
urn:uuid:319d66db-3acd-41a0-8ae5-0492a66f650c|writer|jurist
urn:uuid:ad2f0474-312a-493d-bc22-09139edafaa9|writer|economist
urn:uuid:9196cfc6-623c-44a8-9b6f-5d192456071a|writer|jurist
urn:uuid:5194ef5e-8956-4faf-a45c-7e21782aa409|writer|jurist
urn:uuid:4be4e3ec-2191-4cbc-988b-f8b691606276|writer|jurist
urn:uuid:53252434-9a66-4047-8a24-07518bed3b98|writer|jurist
urn:uuid:ac0253ae-7cec-4e5d-bde9-5f13e9daf560|writer|economist
urn:uuid:f39cdb64-e8ae-4a12-978c-b687feb0ff52|writer|jurist
urn:uuid:e61e8d40-8d47-449d-a156-c49451f8170b|writer|jurist
urn:uuid:aeb55261-ab1d-4155-a96c-66c6b103c15e|writer|jurist
urn:uuid:e2339852-ee96-4fc9-ba95-b914e363b97f|writer|jurist
urn:uuid:a026177a-eb88-4784-8e1c-7b6bba06f189|writer|jurist
urn:uuid:b501eb25-ef2f-41aa-98c7-f3bf26dc7216|writer|jurist
urn:uuid:32c6981f-3b2e-4bca-949e-637e9fac1d46|writer|jurist
urn:uuid:c980bee4-1118-4483-917b-c12700fde40f|writer|economist
urn:uuid:1b6d78d7-f44e-4b0f-bec0-1f2c217a5dce|writer|jurist
urn:uuid:b8eefa8b-be0d-43d5-8351-98bc29184344|writer|economist
urn:uuid:083c5e17-d674-4f18-9fff-bb16eabc24f4|writer|jurist
urn:uuid:28cf0a29-6c35-4908-b586-6a6528267616|writer|jurist
urn:uuid:8183f4d4-cadc-48c8-bd81-e6f84026e0d6|writer|jurist
urn:uuid:02007e69-ec7b-4406-8552-96d3d2c9c644|writer|jurist
urn:uuid:45d625ce-c161-425e-957b-861704022991|writer|jurist
urn:uuid:6f5233e5-801e-4504-9120-36d8016fd685|writer|jurist
urn:uuid:fdf715ba-d92c-4a32-927d-3343f64d9185|writer|jurist
urn:uuid:ad686088-52db-4502-afae-edc988d4fee9|writer|jurist
urn:uuid:28b2b97f-b707-4f5c-80fb-141ff92005ea|writer|economist
urn:uuid:70195352-4026-4719-93d9-2c9b6e668d89|writer|jurist
urn:uuid:02106670-a851-44f6-9db8-a66b1120bc91|writer|economist
urn:uuid:5e1acadf-ede9-4267-ae34-cf9e35004a06|writer|jurist
urn:uuid:5813dd47-3b25-4c14-8e70-3881a35cac1a|writer|jurist
urn:uuid:4b2be6b0-0e2b-48d4-8c99-639d7c2af7f9|writer|jurist
urn:uuid:33010520-8439-4141-857d-32613805bb64|writer|jurist
urn:uuid:c02ad141-4302-4592-86c5-442d38d82e39|writer|jurist
urn:uuid:7b14fe69-c506-44ce-8481-9c7b7a702722|writer|jurist
urn:uuid:c51359f1-aab5-43ff-87c7-caef917f700f|writer|jurist
urn:uuid:95c3a9ca-fa37-4006-a2f9-ac15b173a359|writer|jurist
urn:uuid:c1ee5a0e-5e44-4adb-986b-2ada77e28e09|writer|jurist
urn:uuid:99d1a044-9059-4017-ab74-5eb0c857ac23|writer|jurist
urn:uuid:90587b14-9751-42c0-8862-79e2758de9a1|writer|jurist
urn:uuid:086b2e93-8bf2-472d-b1ad-5c762e1d4734|writer|jurist
urn:uuid:15f5df70-2bfd-42ed-980c-87faf91171f0|writer|jurist
urn:uuid:a20c6032-23b0-4d82-b630-b19847a698c0|writer|jurist
urn:uuid:29294b10-1084-4523-bfbd-6c064cb5a11f|writer|economist
urn:uuid:47fb6b79-4ef5-42ff-aa99-be948086cc39|writer|economist
urn:uuid:c1628ea7-334a-4741-ad5a-f09e39d6bbdc|writer|jurist
urn:uuid:4a9cd8b1-9d32-412b-bcca-00d945774e7f|writer|jurist
urn:uuid:b972b454-31dc-47d9-8927-181743a97965|writer|jurist
urn:uuid:258093bf-74d6-4023-84ef-8d4b2067b159|writer|economist
urn:uuid:bbdea405-5110-44c7-902b-66c69e968700|writer|jurist
urn:uuid:9a476bec-bb1b-40a5-bd80-bec9f2701512|writer|jurist
urn:uuid:7cb65ab0-8138-4380-bb18-98dbb37144dd|writer|jurist
urn:uuid:215cb5cb-2d81-46aa-b04c-7555d287f526|writer|jurist
urn:uuid:d936275b-9e9a-4363-a585-e4097f72d50e|writer|jurist
urn:uuid:2456aa5c-2658-4f5b-af59-0611a785932b|writer|economist
urn:uuid:339df9a8-35d7-4b4b-8746-dad034f419b9|writer|jurist
urn:uuid:8525b136-55ad-4ea8-8dbb-f2bd80ac3c25|writer|jurist
urn:uuid:c4a21b4e-377e-4516-a99b-45752dbecb79|writer|jurist
urn:uuid:08b2dff4-beaf-4c7a-ae79-4391933c7a4c|writer|jurist/economist
urn:uuid:f0692ce8-b542-4caa-91b0-c4735d010ad1|writer|economist
urn:uuid:1c8c524a-f51b-45fd-86b7-ac40fa86d1ee|writer|jurist
urn:uuid:3d8a87f8-d12c-4b92-8b05-d235718e1be3|writer|economist
urn:uuid:a6fff74f-ca2b-456f-8318-6dbcbfe725bd|writer|economist
urn:uuid:82e7ef37-ec7d-47ea-8486-a96a96b05399|writer|jurist
urn:uuid:b68fe0ec-b01e-4cb9-901d-0640125e6693|writer|jurist
urn:uuid:c80cc719-a929-4487-8256-e447145b625d|writer|jurist
urn:uuid:4e6ed407-6cfc-4515-8547-0dbfdfd2953a|writer|jurist
urn:uuid:3781ec65-10cf-408d-a602-3192ca2e210e|writer|jurist
urn:uuid:f04795b0-1ce0-4266-83bb-27adc41b4819|writer|jurist
urn:uuid:0a420475-3b4f-4494-820e-0d1041d8ebaf|writer|jurist
urn:uuid:aaded350-8034-463d-93f7-de1120a71187|writer|jurist
urn:uuid:77e42d3f-46f6-4e89-8f82-09d44d8fe94b|writer|jurist
urn:uuid:fb60acaa-079d-4d56-8044-fe6aa8266fe8|writer|jurist
urn:uuid:e14a62b0-38ff-4727-9a12-be0607521777|writer|jurist
urn:uuid:bb96b16f-1d40-4d93-b177-9bd5184b5395|writer|jurist
urn:uuid:32820b2f-c7ef-4ef0-8fdb-44409da5c54d|writer|jurist
urn:uuid:a36c62d6-5e57-49dd-9804-5ecbcf7e29b0|writer|jurist
urn:uuid:9d5ac586-10e1-40c2-9520-a96e8d9fc81f|writer|jurist
urn:uuid:d81fdff4-21d5-4769-a0f6-6369e31e80de|writer|jurist
urn:uuid:3ed26261-3e7e-4b78-9862-0203734d2176|writer|economist
urn:uuid:64be2578-1617-43e9-947d-f78902163a9b|writer|jurist
urn:uuid:619d1dc4-e0b8-4e5c-97e1-af3a54bad07b|writer|jurist
urn:uuid:d706bd01-afa3-4fc2-96b7-8ed461cdad52|writer|jurist
urn:uuid:a573181a-5693-47ba-950e-7aef4d613c2a|writer|jurist
urn:uuid:06b3f3f1-319c-48b9-8da9-b309811fb12c|writer|jurist
urn:uuid:743e78a4-46e3-4a51-8fee-42aba3e3e481|writer|jurist
urn:uuid:98ea6dbf-67b5-45cb-a885-0ce72c321165|writer|jurist
urn:uuid:1c9afb45-c64a-4d3b-b3d6-96ac6c4c94e4|writer|jurist
urn:uuid:d382d8de-a6ec-4545-a823-2d2a670ea0b7|writer|jurist
urn:uuid:47f4a436-f1c5-4062-af02-76faa396f545|writer|economist
urn:uuid:a4e9613f-4580-455f-b433-47ffe76b778b|writer|jurist
urn:uuid:f2f3df04-c932-4c57-99f8-7a224f8d88d1|writer|jurist
urn:uuid:d190ce92-d45c-4ed5-803c-4c38a1a678c8|writer|jurist
urn:uuid:803eeac6-a814-480b-87b2-0c4952918750|writer|jurist
urn:uuid:5959f022-8d90-42e6-804b-982cb18f42e1|writer|economist
urn:uuid:0eb15802-b4b1-4289-b7f4-d0c3ce75a021|writer|jurist
urn:uuid:5c8a73a5-12ec-492b-aba9-19d0e3ebf6e7|writer|jurist
urn:uuid:401f0dd4-cc73-423f-945a-447e74d7ae06|writer|jurist
urn:uuid:00eeca79-ac38-47e1-a678-b5aaeb84d3e6|writer|jurist
urn:uuid:120325a9-0f74-4c47-b347-21c4a4f252ea|writer|jurist
urn:uuid:c12f152d-d5ab-44e9-aa2f-3aa71dcbf51f|writer|jurist
urn:uuid:daf0f8f3-33eb-4050-93cf-34f838e791eb|writer|jurist
urn:uuid:ac8165e6-4a2b-4d57-a49b-1085c877c6af|writer|jurist
urn:uuid:088cffa4-b53f-4b0c-b5f3-9978ed3c5d79|writer|jurist
urn:uuid:d9ae452a-6610-4d3d-9480-1bf898eea817|writer|jurist
urn:uuid:19c0f701-4534-4186-84d6-38f7fe94a8a9|writer|jurist
urn:uuid:fe171b1b-d308-4e10-8ad6-e66dfa4b4199|writer|jurist
urn:uuid:7782a708-6e38-4b6d-be62-a74993a73c95|writer|jurist
urn:uuid:8eac7dda-7fe0-4ac8-b667-1ca166acbf54|writer|economist
urn:uuid:1ec091da-4703-42e4-8aa7-a11b1cc3cde0|writer|jurist
urn:uuid:b052d402-adeb-40d4-b998-ae0380c4e727|writer|jurist
urn:uuid:2fa04d98-19cc-4337-acc5-ddc2e31b98c0|writer|economist
urn:uuid:5ab16b3d-2fe0-46c9-80d7-1863c89c35a0|writer|jurist
urn:uuid:373fa0ee-7ca4-4022-a73a-42f2a5655bf5|writer|jurist
urn:uuid:23953828-42e3-403f-8bf2-888c662f882d|writer|jurist
urn:uuid:fc4a8437-93c7-44a8-9d67-f0d9e22d4b69|writer|jurist
urn:uuid:a3e748d1-69bd-456b-a3b5-a26b9ccd81bf|writer|economist
urn:uuid:4311f145-863d-49c3-9342-9fbae33569cd|writer|jurist
urn:uuid:f8e69dad-102f-4899-92ec-13f4ea523146|writer|economist
urn:uuid:044c72c3-7caf-4132-9f62-6e84ac4e5926|writer|jurist
urn:uuid:492e99d1-66ed-4ea5-bc06-bfd024259caa|writer|jurist
urn:uuid:7c7ad024-6060-4c8b-884f-e3f76f75c134|writer|jurist
urn:uuid:297f8515-d19e-47be-9678-0792d08ffbb7|writer|jurist
urn:uuid:57a7cba6-4104-4616-ad0f-d308fddac094|writer|jurist
urn:uuid:a657880b-7d54-4e4e-aacf-8a45155342d3|writer|jurist
urn:uuid:5a35dde5-f967-47d5-b110-3518fbc7b2c9|writer|jurist
urn:uuid:be513a41-0250-4bcf-a99f-119ec842273e|writer|jurist
urn:uuid:e98c4142-228d-469f-aafb-e1d05d455d50|writer|jurist
urn:uuid:25c8970a-c115-4b5c-a016-dda9e7e6e622|writer|jurist
urn:uuid:26e4d3a4-2b43-431d-b7de-c3b420951899|writer|jurist
urn:uuid:784c957b-8a27-433f-b174-bf1050b5db60|writer|jurist
urn:uuid:5bafcad3-e1fc-46ed-bdba-04c21d60673e|writer|jurist
urn:uuid:02e0531c-988a-4fae-bb6b-939688c3922e|writer|jurist
urn:uuid:371880b0-0c91-44e2-8db6-e6a9d604f0a1|writer|jurist
urn:uuid:058eca75-eb2c-4f3c-8c70-a0b5ac187b06|writer|jurist
urn:uuid:a9cd5251-98f1-4a0b-a4ac-6823f80fc478|writer|economist
urn:uuid:e546d96c-1c43-49f6-bce9-e9ccd4779864|writer|jurist
urn:uuid:6d39a635-b142-4015-855f-1cc524c51056|writer|jurist
urn:uuid:cfe2cfc9-db82-4582-bb8a-8fd4a6722f04|writer|economist
urn:uuid:50133704-ab42-4d13-b181-1d5329f418cb|writer|jurist
urn:uuid:fbb5985d-3580-4d95-a719-b5ff7203d6d2|writer|jurist
urn:uuid:992757c5-a5be-4e5c-9d7b-004ce50fbc32|writer|economist
urn:uuid:2e53cf03-5d55-4d93-a648-d53171aac745|writer|jurist
urn:uuid:6f398dfb-1a0a-4439-a661-75d7abbc4333|writer|jurist
urn:uuid:695eff55-7c68-47bf-8c98-f1eeee0570a7|writer|jurist
urn:uuid:ca9d6653-b77d-460a-95c7-aacc5f50d9e1|writer|jurist
urn:uuid:8dd25f11-5525-4381-be6b-bb62c5dce7e8|writer|economist
urn:uuid:bd1e94f3-2702-4760-bd84-e13e58a1999e|writer|jurist
urn:uuid:18e3a3cf-98bb-4918-876c-9ecd827afd71|writer|jurist
urn:uuid:f264078a-4abd-44b5-83a2-30305ac80223|writer|jurist
urn:uuid:2769d8af-1006-47f5-9400-55e739ce9995|writer|jurist
urn:uuid:c9955318-ef00-4147-8152-6844ebd14be9|writer|jurist
urn:uuid:ef5f26cb-6f76-48cc-aaf0-5952fe1f4020|writer|jurist
urn:uuid:1182ab78-90b3-4a5e-bc87-bf93ec8d4ed3|writer|jurist
urn:uuid:385f3c5f-29f4-4815-920d-f0fde6457f15|writer|economist
urn:uuid:d0898978-3569-452c-ad69-09c6ac10d8ff|writer|economist
urn:uuid:b1c695ee-5e34-426d-9296-1dd68b5f475c|writer|jurist
urn:uuid:537bd639-ff33-47e9-8464-32cb1d0be90c|writer|jurist/economist
urn:uuid:b85a0367-f550-4147-a3b6-a95512ba05eb|writer|jurist
urn:uuid:49d5d999-8dcf-4a4f-ae54-a277e6c712e5|writer|jurist
urn:uuid:c10f05cc-1e96-44c7-ae3a-bacdca2c17df|writer|jurist
urn:uuid:739f90e3-a0a6-4e3b-8f3f-7c5af5838b8d|writer|jurist
urn:uuid:2c5856ff-73b9-4a3d-8201-c03b32d80646|writer|jurist
urn:uuid:1e47b995-8814-45f4-ac67-6f96a8e1dc45|writer|jurist
urn:uuid:39d44eec-4be2-43de-9d12-54307396e69b|writer|economist
urn:uuid:a9f50548-6175-44d5-9647-3c24a2419d3d|writer|jurist
urn:uuid:5d3c9edd-8202-4a5e-b7a8-92d8852705ce|writer|jurist
urn:uuid:0c83d079-5871-4a6e-a8e5-7fb0ef25185a|writer|economist
urn:uuid:ba9c144c-c8cf-49c3-a7ed-4e7cb20c5f00|writer|economist
urn:uuid:b72be438-f22f-4063-a81d-729bae290a39|writer|jurist
urn:uuid:214c13b6-ce1b-477d-91ed-8ec0f3bfab26|writer|jurist
urn:uuid:e02a61a7-6460-483d-aeb7-5cc94f32a2f8|writer|jurist/economist
urn:uuid:39820155-f052-4e91-8b50-44c5a8edfefa|writer|jurist
urn:uuid:97942b8d-d7d7-46d0-af0e-1a5b42fa962c|writer|jurist
urn:uuid:61e70957-9a47-4885-af86-93b99356abfa|writer|economist
urn:uuid:d0eed02a-e8f0-4482-a3a3-e6216bdda30b|writer|jurist
urn:uuid:300f4b16-787c-4d0a-9e04-de84591e2450|writer|economist
urn:uuid:841c5e2d-4d98-471f-9b21-ac24d9d54a6e|writer|jurist
urn:uuid:89d01013-c80a-463e-a2f2-dcb4b8741242|writer|jurist
urn:uuid:684040aa-2f90-46d9-b38c-8f56e1cae3dc|writer|jurist
urn:uuid:45180223-5334-4ba0-8fe7-d4e649ce2106|writer|jurist
urn:uuid:465846f2-8954-4304-b55c-76c25f20ee77|writer|jurist
urn:uuid:6be3124b-86ef-4b66-af13-c41d36da00b6|writer|jurist
urn:uuid:2801dbfd-96f8-4610-ac72-262e2faa44cf|writer|jurist
urn:uuid:d3a84ef8-f13b-4c0f-a6ae-385c4115d9db|writer|economist
urn:uuid:bf1eff3a-dc23-4c8c-8172-9e6935901719|writer|jurist
urn:uuid:1a13b307-ea3a-4bbc-a337-b6871f0a0f0b|writer|jurist
urn:uuid:abb37731-cbf6-4efe-82cb-3282d9aa4ecd|writer|economist
urn:uuid:6cfd3d67-248f-454d-b61e-b19d7ceeeadd|writer|jurist
urn:uuid:eb0da831-38cc-40c1-b355-6f3df9e96539|writer|jurist
urn:uuid:5bfbb25c-d9f1-4098-9ca2-e980e240a315|writer|jurist
urn:uuid:47d56472-825c-42b5-8d5c-997d41bf91ee|writer|jurist
urn:uuid:fe35b08a-e423-4a30-925e-f128cc153953|writer|jurist
urn:uuid:faa27f39-36ac-4060-93f7-52ed0c76a489|writer|jurist
urn:uuid:2da4a71d-f61f-4d0c-9149-7f8d18ee61e8|writer|jurist
urn:uuid:8f141812-46d4-4abb-b599-85dddabb4cd6|writer|jurist
urn:uuid:f7125a8c-fd44-4ec7-af00-c27030cd8643|writer|jurist
urn:uuid:dd0f0e84-7a80-4b82-953d-a7d42d29342f|writer|jurist
urn:uuid:be3948d3-ff9c-4532-a22a-2e161c6a9f8b|writer|jurist
urn:uuid:ac1f4260-aca1-4cb5-b721-fc8a96afedaa|writer|jurist
urn:uuid:4e5fba9d-2018-46fc-8781-43e40b1529ce|writer|jurist
urn:uuid:697626a3-9c1b-4607-9760-1b64858f6a93|writer|jurist
urn:uuid:551099b9-463d-420d-b7fd-9dddfe17e82c|writer|jurist
urn:uuid:c9233fdf-4548-4c2f-aa08-7070fb6852ab|writer|economist
urn:uuid:0cd5de2f-bfed-47f4-bcc4-472ff3501c30|writer|jurist
urn:uuid:8c71d3c8-0e1c-4d00-ab83-4599eb6a8d39|writer|jurist
urn:uuid:a42857b1-02bb-46e8-ae86-5d6f5b85e651|writer|jurist
urn:uuid:a5d90545-d890-40a9-a1e0-880df5155837|writer|jurist
urn:uuid:85ee5a02-afde-4a5f-bdac-0c177f472f83|writer|jurist
urn:uuid:ca78d4b7-73f5-4d17-81f6-0b93a8ad017a|writer|economist
urn:uuid:9128bb6e-4262-4e3c-97db-e227dc4e5243|writer|jurist
urn:uuid:3904691c-5177-43c6-b81e-155faca18780|writer|jurist
urn:uuid:6e57bb81-6534-4a7d-88b3-ea3cb83bbbf5|writer|economist
urn:uuid:8bfa2d9d-795f-4975-a8e3-cdf556a00ce6|writer|jurist
urn:uuid:2e17a7e6-80cc-4d7b-b2ed-385fd36c6c15|writer|jurist
urn:uuid:79b5d1b6-61ee-4baf-b003-ba3ac0c1388a|writer|jurist
urn:uuid:548a4dc3-1dfc-4d5c-85aa-71c293a6e30c|writer|jurist
urn:uuid:ac61214c-79ef-4125-8c06-0b7bbdc0863f|writer|jurist/economist
urn:uuid:07f0fc4b-5e0c-4d1f-8f58-0c8acd096d48|writer|economist
